...1,openalex_id,journal_id,journal_name,doi,publication_year,oa_urls,pdf_download_status,pdf_local_path,tei_process_status,tei_local_path,journal_short,journal_long,osf_links,git_links,osf_links_raw,git_links_raw,has_osf,has_git,all_osf_links,all_git_links,has_any_link,all_osf_links_clean,all_git_links_clean,second_trial_osf,second_trial_git,second_trial_any_link
46,W4413681587,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2549791,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2549791?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/286ae447b1fb525fbaf4cfb4ad6bce19cb39aac7fcd49c156b51f622ba1307a5.pdf,DONE,286ae447b1fb525fbaf4cfb4ad6bce19cb39aac7fcd49c156b51f622ba1307a5.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
47,W4413583883,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2549787,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2549787?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/b417402dc1d63fdd681ac94af14b292d19ffd1954e42f04fdb261e9750d3709b.pdf,DONE,b417402dc1d63fdd681ac94af14b292d19ffd1954e42f04fdb261e9750d3709b.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
48,W4413572883,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2543113,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2543113?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/2be63aa7ac517ff5dbd28ce14dba63aaa49e93caec2249fcc522a01e26ad21fd.pdf,DONE,2be63aa7ac517ff5dbd28ce14dba63aaa49e93caec2249fcc522a01e26ad21fd.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
49,W4413574552,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2548353,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2548353?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/9cdc79ebaa54a1234f2bdf38f84ba928608ac0ad4193170a14b6e962929efa85.pdf,DONE,9cdc79ebaa54a1234f2bdf38f84ba928608ac0ad4193170a14b6e962929efa85.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
50,W4413577987,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2549615,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2549615?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/a091cc0637a40b003af3dff7fd2d451707b736c91cb13fa41367a6f3392ece99.pdf,DONE,a091cc0637a40b003af3dff7fd2d451707b736c91cb13fa41367a6f3392ece99.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
51,W4413452830,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2548348,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2548348?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/f96c0b1de7b3304f00cb39b4491125befb16ed505c66961216c381901464ea8d.pdf,DONE,f96c0b1de7b3304f00cb39b4491125befb16ed505c66961216c381901464ea8d.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
52,W4413449551,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2549510,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2549510?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/cc8d759793138a43d49eba4feb14900821bdcc7482eca0d85d89eb475dbf152e.pdf,DONE,cc8d759793138a43d49eba4feb14900821bdcc7482eca0d85d89eb475dbf152e.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
53,W4413420452,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2542392,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2542392?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/c2e467cc2ad64546c0268dd6d8b925e70ec3dd25a21c1650ca1809ac21d51fbd.pdf,DONE,c2e467cc2ad64546c0268dd6d8b925e70ec3dd25a21c1650ca1809ac21d51fbd.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
54,W4413426162,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2548950,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2548950?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/8fea9fb27b32004460e06bccc13354afa85a22b69d7ad0acabede902c4a9977c.pdf,DONE,8fea9fb27b32004460e06bccc13354afa85a22b69d7ad0acabede902c4a9977c.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
55,W4413381739,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2539217,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2539217?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/e7af8f289c99a977322a2235a3f344d1c972d5ae942c50ae68c9d92ad1005ea3.pdf,DONE,e7af8f289c99a977322a2235a3f344d1c972d5ae942c50ae68c9d92ad1005ea3.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
56,W4413354168,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2547942,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2547942?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/7022388d328a524c369dd2bbba30f85a67919edea04e0dd3fd6c83231fc1045d.pdf,DONE,7022388d328a524c369dd2bbba30f85a67919edea04e0dd3fd6c83231fc1045d.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
57,W4413384479,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2546757,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2546757?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/258afad9ff0481ebeb56ae38dfd64d7d8e5271b622ddb883e0278ac8a07f9cf8.pdf,DONE,258afad9ff0481ebeb56ae38dfd64d7d8e5271b622ddb883e0278ac8a07f9cf8.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
58,W4413324606,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2547033,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2547033?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/28ac0268172eeb8980edc2c0a6e0ab86c94671bca64149cf3518330d72b234d0.pdf,DONE,28ac0268172eeb8980edc2c0a6e0ab86c94671bca64149cf3518330d72b234d0.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
59,W4413325591,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2545330,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2545330?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/fbcbd2c70af98334db7bfdcc35e8b08f4ab9612f326531d19830ca3cc6cac52a.pdf,DONE,fbcbd2c70af98334db7bfdcc35e8b08f4ab9612f326531d19830ca3cc6cac52a.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
60,W4413311465,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2539215,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2539215?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/51bec18cda6032020ea15219453dee8b2652b7c245e0cbc4a5fb7a5b7446e484.pdf,DONE,51bec18cda6032020ea15219453dee8b2652b7c245e0cbc4a5fb7a5b7446e484.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
61,W4413277458,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2547940,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2547940?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/eadbe6e5d3b508261c5f01790c3a2efa76ef9bf13e28f1d5631aa133b98f0639.pdf,DONE,eadbe6e5d3b508261c5f01790c3a2efa76ef9bf13e28f1d5631aa133b98f0639.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
62,W4413292172,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2547031,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2547031?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/d6f1afdf765ed891337db2d61bcba33fb0f18507c2e1cd6f713b2bf11ccdfada.pdf,DONE,d6f1afdf765ed891337db2d61bcba33fb0f18507c2e1cd6f713b2bf11ccdfada.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
63,W4413292437,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2541444,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2541444?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/bed6e7b4c4320222557e3fcec1c4ac5aa9d5583f851cd793a2a64396079bb2a2.pdf,DONE,bed6e7b4c4320222557e3fcec1c4ac5aa9d5583f851cd793a2a64396079bb2a2.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
64,W4413441387,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2545617,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2545617?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/3d98df041cf5479f9dd27f45c1c9bec0d6b1be5697a724ab5473ed082c01c239.pdf,DONE,3d98df041cf5479f9dd27f45c1c9bec0d6b1be5697a724ab5473ed082c01c239.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
65,W4413442180,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2541075,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2541075?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/22e4d41ec967d619f195e413692895b35413a17e3a94e7ed3efc66139a0ce258.pdf,DONE,22e4d41ec967d619f195e413692895b35413a17e3a94e7ed3efc66139a0ce258.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
66,W4413341035,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2546170,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2546170?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/6a0e0165b07abb352aeb62bb828867dadc470de7e5196a9099b873ed60a71dab.pdf,DONE,6a0e0165b07abb352aeb62bb828867dadc470de7e5196a9099b873ed60a71dab.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
67,W4413441632,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2540591,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2540591?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/5f4dcdc40e19831b833f44ca2ba85822951b44b6b093cc4b604c58ff51992dd0.pdf,DONE,5f4dcdc40e19831b833f44ca2ba85822951b44b6b093cc4b604c58ff51992dd0.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
68,W4413131068,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2541081,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2541081?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/ffb7be2702296ef1fa84b094b0f2056e09fd38904f0bc578ec30039bfa0ef5c0.pdf,DONE,ffb7be2702296ef1fa84b094b0f2056e09fd38904f0bc578ec30039bfa0ef5c0.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
69,W4413104423,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2545329,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2545329?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/bbc0f6c363f3e5aa276d7d2301b192f62ff01ac4c2d8aba8b7bd3c31ed78a2c4.pdf,DONE,bbc0f6c363f3e5aa276d7d2301b192f62ff01ac4c2d8aba8b7bd3c31ed78a2c4.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
70,W4413104222,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2545328,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2545328?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/40a80693cc7748b49c88c31708b0f5493a2ca84acb43b57ced071ac911d24227.pdf,DONE,40a80693cc7748b49c88c31708b0f5493a2ca84acb43b57ced071ac911d24227.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
71,W4413130550,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2543137,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2543137?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/47751a95f7d0f5dba8288253e15fa52180e73d2ab3eb868a1490be476604b484.pdf,DONE,47751a95f7d0f5dba8288253e15fa52180e73d2ab3eb868a1490be476604b484.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
72,W4413104155,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2542651,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2542651?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/2d3a4914e9dc0941efb94c37209f292474b2e4ea391292a41c4b9618f3b22e81.pdf,DONE,2d3a4914e9dc0941efb94c37209f292474b2e4ea391292a41c4b9618f3b22e81.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
73,W4410120997,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2495233,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2495233?download=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/19ded806d8d21daab54fab257903893efd6c9043a4d0dcb39544edb19db581a1.pdf,DONE,19ded806d8d21daab54fab257903893efd6c9043a4d0dcb39544edb19db581a1.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
74,W4408961923,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2479400,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2479400?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/615661f4fb3e3d1695bac6721ed2bc75e7ca657e31328903e673f4a9adf84ad5.pdf,DONE,615661f4fb3e3d1695bac6721ed2bc75e7ca657e31328903e673f4a9adf84ad5.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
75,W4408938950,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2485549,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2485549?download=true""]}",TIMEOUT,NA,PENDING,NA,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
76,W4408970846,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2480996,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2480996?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/7a2cc4cd0860457908cfcfe9c2ac4288d445956d1564bbee8e08922f0cfb9edf.pdf,DONE,7a2cc4cd0860457908cfcfe9c2ac4288d445956d1564bbee8e08922f0cfb9edf.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
77,W4408970664,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2479384,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2479384?needAccess=true"", ""https://ttu-ir.tdl.org/bitstreams/dde05936-ad1f-4fde-b6e0-ee58c1e76553/download""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/b8f935fcc65e0fbb4c6f6182a1ae43cc50fd63e31a916fafc78de8f3c92002a3.pdf,DONE,b8f935fcc65e0fbb4c6f6182a1ae43cc50fd63e31a916fafc78de8f3c92002a3.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
78,W4408970600,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2481006,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2481006?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/49e46f6f266b24c1e66cd73bc7609ed71fe43b1568f8197e8b8009b277249400.pdf,DONE,49e46f6f266b24c1e66cd73bc7609ed71fe43b1568f8197e8b8009b277249400.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
79,W4408897977,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2482410,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2482410?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/f65e41c1a231678495548a5c70a158ae8928a825d039b5ef4c4c1ec7f647734d.pdf,DONE,f65e41c1a231678495548a5c70a158ae8928a825d039b5ef4c4c1ec7f647734d.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
80,W4408925886,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2481002,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2481002?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/43e159e2dc657a7272bd8c69464cf9a474fd36d03af9d98f5e8a75a03c7a7fbd.pdf,DONE,43e159e2dc657a7272bd8c69464cf9a474fd36d03af9d98f5e8a75a03c7a7fbd.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
81,W4408899347,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2482455,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2482455?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/1a1325870e2b4f1ed7fe5a56ea17cb3844a26713c25eb6d790c6af681a291ced.pdf,DONE,1a1325870e2b4f1ed7fe5a56ea17cb3844a26713c25eb6d790c6af681a291ced.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
82,W4408882313,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2479195,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2479195?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/0cf72763bc578e7749b10546d144634a026035cf26ba4c230d61da18aba95392.pdf,DONE,0cf72763bc578e7749b10546d144634a026035cf26ba4c230d61da18aba95392.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
83,W4408878924,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2481000,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2481000?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/d04f4c7f118e8fe66e901ed8196cbb3bfebef6d08a53e17722016f72b7777078.pdf,DONE,d04f4c7f118e8fe66e901ed8196cbb3bfebef6d08a53e17722016f72b7777078.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
84,W4408911998,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2482462,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2482462?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/47a3ea905c7e59ef6945de785e7dc749322132c1af38d44f3c02bcb5251efbbe.pdf,DONE,47a3ea905c7e59ef6945de785e7dc749322132c1af38d44f3c02bcb5251efbbe.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
85,W4408784677,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2482482,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2482482?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/254ef56da7896e71afb3bf5cddacc9219803f8f21082a62370de150d57146571.pdf,DONE,254ef56da7896e71afb3bf5cddacc9219803f8f21082a62370de150d57146571.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
86,W4408819908,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2481008,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2481008?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/aaa4e0940d3f8a0375f46bcee94a11eb613e36f05584c9cadf9bbcfd5141855a.pdf,DONE,aaa4e0940d3f8a0375f46bcee94a11eb613e36f05584c9cadf9bbcfd5141855a.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
87,W4408828995,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2479205,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2479205?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/b7e809cb7cd3633acb9f7560403d1fb3bdfcd1655e089cbcb570abbe74181b2a.pdf,DONE,b7e809cb7cd3633acb9f7560403d1fb3bdfcd1655e089cbcb570abbe74181b2a.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
88,W4408786931,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2479208,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2479208?needAccess=true"", ""https://ltu.diva-portal.org/smash/get/diva2:1950367/FULLTEXT01""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/01b9a9e2a5a44433fcd839af381df59d543820260bd97cf858dccd89b77136f4.pdf,DONE,01b9a9e2a5a44433fcd839af381df59d543820260bd97cf858dccd89b77136f4.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
89,W4408819365,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2482392,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2482392?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/697eb358da716f337ea316570448a1f58a785707d566c678fd46f2cc3533a154.pdf,DONE,697eb358da716f337ea316570448a1f58a785707d566c678fd46f2cc3533a154.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
90,W4408820709,S2764918247,Cogent Education,https://doi.org/10.1080/2331186x.2025.2481004,2025,"{""pdf_links"": [""https://www.tandfonline.com/doi/pdf/10.1080/2331186X.2025.2481004?needAccess=true""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/e7a2c4374d2ffffb3ae48d1c5c6de0701321b46f9e8af227ef225dbae76f4884.pdf,DONE,e7a2c4374d2ffffb3ae48d1c5c6de0701321b46f9e8af227ef225dbae76f4884.grobid.tei.xml,cog,COGENT EDUCATION,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
